dataset,dataset_name,target,feature,n,pearson_r,pearson_p,spearman_r,spearman_p,abs_pearson_r,abs_spearman_r,temporal,scale,stat,feature_core,feature_type
multi_scale,0.3/0.5/1.0m,Flower_rat,0510_r1_EVI_mean,33,-0.611212595329676,0.0001577863828599,-0.6823446792200376,1.221011688610453e-05,0.611212595329676,0.6823446792200376,0510,r1,mean,EVI,named_index
multi_scale,0.3/0.5/1.0m,Flower_rat,0510_r1_ND_B3_B5_mean,33,0.5931243545921667,0.0002750810679012,0.6726064923610902,1.8048353614398025e-05,0.5931243545921667,0.6726064923610902,0510,r1,mean,ND_B3_B5,pairwise_nd
multi_scale,0.3/0.5/1.0m,Flower_rat,0510_r1_RENDVI2_mean,33,-0.5931243545921667,0.0002750810679012,-0.6726064923610902,1.8048353614398025e-05,0.5931243545921667,0.6726064923610902,0510,r1,mean,RENDVI2,named_index
multi_scale,0.3/0.5/1.0m,Flower_rat,0510_r1_RVI_mean,33,-0.6122069684676968,0.0001528873674156,-0.6702558955330684,1.979126012911922e-05,0.6122069684676968,0.6702558955330684,0510,r1,mean,RVI,named_index
multi_scale,0.3/0.5/1.0m,Flower_rat,0510_r1_SAVI_mean,33,-0.5890497560563602,0.0003103664094484,-0.6702558955330684,1.979126012911922e-05,0.5890497560563602,0.6702558955330684,0510,r1,mean,SAVI,named_index
multi_scale,0.3/0.5/1.0m,Flower_rat,0510_r1_ND_B3_B6_mean,33,0.5890449703032619,0.0003104101147703,0.6702558955330684,1.979126012911922e-05,0.5890449703032619,0.6702558955330684,0510,r1,mean,ND_B3_B6,pairwise_nd
multi_scale,0.3/0.5/1.0m,Flower_rat,0510_r1_NDVI_mean,33,-0.5890449703032619,0.0003104101147703,-0.6702558955330684,1.979126012911922e-05,0.5890449703032619,0.6702558955330684,0510,r1,mean,NDVI,named_index
multi_scale,0.3/0.5/1.0m,Flower_rat,0510_r1_ND_B3_B4_mean,33,0.6294992437749226,8.681517517629669e-05,0.6668979000644659,2.2545441898918057e-05,0.6294992437749226,0.6668979000644659,0510,r1,mean,ND_B3_B4,pairwise_nd
multi_scale,0.3/0.5/1.0m,Flower_rat,0510_r1_RENDVI1_mean,33,-0.6294992437749226,8.681517517629669e-05,-0.6668979000644659,2.2545441898918057e-05,0.6294992437749226,0.6668979000644659,0510,r1,mean,RENDVI1,named_index
multi_scale,0.3/0.5/1.0m,Flower_rat,rel_r0p5_DVI_mean,33,-0.6297637988891185,8.60440478127617e-05,-0.6630362052755729,2.61374235072207e-05,0.6297637988891185,0.6630362052755729,rel,r0p5,mean,DVI,named_index
multi_scale,0.3/0.5/1.0m,Flower_rat,ratio_r0p5_DVI_mean,33,-0.6297637988891184,8.60440478127617e-05,-0.6630362052755729,2.61374235072207e-05,0.6297637988891184,0.6630362052755729,ratio,r0p5,mean,DVI,named_index
multi_scale,0.3/0.5/1.0m,Flower_rat,ratio_r1_DVI_mean,33,-0.6184246472106173,0.0001252181081036,-0.6613572075412717,2.785431747663786e-05,0.6184246472106173,0.6613572075412717,ratio,r1,mean,DVI,named_index
multi_scale,0.3/0.5/1.0m,Flower_rat,rel_r1_DVI_mean,33,-0.6184246472106173,0.0001252181081036,-0.6613572075412717,2.785431747663786e-05,0.6184246472106173,0.6613572075412717,rel,r1,mean,DVI,named_index
multi_scale,0.3/0.5/1.0m,Flower_rat,rel_r1_RENDVI1_mean,33,-0.5980166557662575,0.0002374622995459,-0.660349808900691,2.8932667809355504e-05,0.5980166557662575,0.660349808900691,rel,r1,mean,RENDVI1,named_index
multi_scale,0.3/0.5/1.0m,Flower_rat,ratio_r1_RENDVI1_mean,33,-0.5980166557662574,0.0002374622995459,-0.660349808900691,2.8932667809355504e-05,0.5980166557662574,0.660349808900691,ratio,r1,mean,RENDVI1,named_index
multi_scale,0.3/0.5/1.0m,Flower_rat,0510_r1_DVI_mean,33,-0.6303599369173911,8.432889676574683e-05,-0.6566560138852282,3.321655085255906e-05,0.6303599369173911,0.6566560138852282,0510,r1,mean,DVI,named_index
one_sqft,1平方尺,Flower_rat,0510_r0p172_ND_B2_B3_median,33,-0.5264317330462801,0.0016494109081382,-0.6586708111663896,3.081388048805021e-05,0.5264317330462801,0.6586708111663896,0510,r0p172,median,ND_B2_B3,pairwise_nd
one_sqft,1平方尺,Flower_rat,diff_r0p172_DVI_mean,33,-0.5470434223187081,0.0009863998384771,-0.595876295903522,0.0002533158937497,0.5470434223187081,0.595876295903522,diff,r0p172,mean,DVI,named_index
one_sqft,1平方尺,Flower_rat,rel_r0p172_DVI_median,33,-0.5258038449346297,0.0016746022761176,-0.59318989952864,0.0002745439179747,0.5258038449346297,0.59318989952864,rel,r0p172,median,DVI,named_index
one_sqft,1平方尺,Flower_rat,ratio_r0p172_DVI_median,33,-0.5258038449346295,0.0016746022761176,-0.59318989952864,0.0002745439179747,0.5258038449346295,0.59318989952864,ratio,r0p172,median,DVI,named_index
one_sqft,1平方尺,Flower_rat,0510_r0p172_ND_B1_B3_median,33,-0.5569812755427715,0.0007606869950142,-0.5837875122165529,0.0003618623999706,0.5569812755427715,0.5837875122165529,0510,r0p172,median,ND_B1_B3,pairwise_nd
one_sqft,1平方尺,Flower_rat,0510_r0p172_ND_B2_B3_mean,33,-0.5151291287855875,0.0021573886244795,-0.5740493253576054,0.000477491320267,0.5151291287855875,0.5740493253576054,0510,r0p172,mean,ND_B2_B3,pairwise_nd
one_sqft,1平方尺,Flower_rat,0510_r0p172_EVI_median,33,-0.5295795887905341,0.0015280448016046,-0.5713629289827235,0.0005146691811993,0.5295795887905341,0.5713629289827235,0510,r0p172,median,EVI,named_index
one_sqft,1平方尺,Flower_rat,ratio_r0p172_RENDVI1_median,33,-0.4670988607241109,0.0061337994973847,-0.5639753389517979,0.0006304526003381,0.4670988607241109,0.5639753389517979,ratio,r0p172,median,RENDVI1,named_index
one_sqft,1平方尺,Flower_rat,rel_r0p172_RENDVI1_median,33,-0.4670988607241109,0.0061337994973847,-0.5639753389517979,0.0006304526003381,0.4670988607241109,0.5639753389517979,rel,r0p172,median,RENDVI1,named_index
one_sqft,1平方尺,Flower_rat,ratio_r0p172_DVI_mean,33,-0.5393105559381107,0.0012008329023536,-0.5609531430300555,0.0006840896791508,0.5393105559381107,0.5609531430300555,ratio,r0p172,mean,DVI,named_index
one_sqft,1平方尺,Flower_rat,rel_r0p172_DVI_mean,33,-0.5393105559381107,0.0012008329023536,-0.5609531430300555,0.0006840896791508,0.5393105559381107,0.5609531430300555,rel,r0p172,mean,DVI,named_index
one_sqft,1平方尺,Flower_rat,diff_r0p172_DVI_median,33,-0.5270514648523118,0.0016248722014962,-0.5602815439363351,0.0006965420942112,0.5270514648523118,0.5602815439363351,diff,r0p172,median,DVI,named_index
one_sqft,1平方尺,Flower_rat,diff_r0p172_ND_B3_B5_median,33,0.5111651901764731,0.0023653039823731,0.5586025462020338,0.0007285525413189,0.5111651901764731,0.5586025462020338,diff,r0p172,median,ND_B3_B5,pairwise_nd
one_sqft,1平方尺,Flower_rat,diff_r0p172_RENDVI2_median,33,-0.5111651901764731,0.0023653039823731,-0.5586025462020338,0.0007285525413189,0.5111651901764731,0.5586025462020338,diff,r0p172,median,RENDVI2,named_index
one_sqft,1平方尺,Flower_rat,ratio_r0p172_EVI_median,33,-0.5248979655330973,0.0017115391517631,-0.5580988468817434,0.0007384054065387,0.5248979655330973,0.5580988468817434,ratio,r0p172,median,EVI,named_index
one_sqft,1平方尺,Flower_rat,rel_r0p172_EVI_median,33,-0.5248979655330972,0.0017115391517631,-0.5580988468817434,0.0007384054065387,0.5248979655330972,0.5580988468817434,rel,r0p172,median,EVI,named_index
one_sqft,1平方尺,Flower_rat,ratio_r0p172_RENDVI2_median,33,-0.5131105276840588,0.0022611872423366,-0.5579309471083133,0.0007417157147974,0.5131105276840588,0.5579309471083133,ratio,r0p172,median,RENDVI2,named_index
one_sqft,1平方尺,Flower_rat,rel_r0p172_RENDVI2_median,33,-0.5131105276840588,0.0022611872423366,-0.5579309471083133,0.0007417157147974,0.5131105276840588,0.5579309471083133,rel,r0p172,median,RENDVI2,named_index
one_sqft,1平方尺,Flower_rat,diff_r0p172_ND_B3_B4_median,33,0.4425015066014132,0.0099193202708677,0.552390254585119,0.0008585655427384,0.4425015066014132,0.552390254585119,diff,r0p172,median,ND_B3_B4,pairwise_nd
one_sqft,1平方尺,Flower_rat,diff_r0p172_RENDVI1_median,33,-0.4425015066014132,0.0099193202708677,-0.552390254585119,0.0008585655427384,0.4425015066014132,0.552390254585119,diff,r0p172,median,RENDVI1,named_index
point,点采样,Flower_rat,diff_rpt_ND_B1_B5_mean,33,0.4582479182884506,0.0073210262896887,0.5992342913721246,0.0002288433703799,0.4582479182884506,0.5992342913721246,diff,rpt,mean,ND_B1_B5,pairwise_nd
point,点采样,Flower_rat,diff_rpt_ND_B1_B5_median,33,0.4582479182884506,0.0073210262896887,0.5992342913721246,0.0002288433703799,0.4582479182884506,0.5992342913721246,diff,rpt,median,ND_B1_B5,pairwise_nd
point,点采样,Flower_rat,diff_rpt_ND_B1_B6_mean,33,0.4695473645110373,0.0058360486560391,0.5888245054194566,0.0003124294258374,0.4695473645110373,0.5888245054194566,diff,rpt,mean,ND_B1_B6,pairwise_nd
point,点采样,Flower_rat,diff_rpt_ND_B1_B6_median,33,0.4695473645110373,0.0058360486560391,0.5888245054194566,0.0003124294258374,0.4695473645110373,0.5888245054194566,diff,rpt,median,ND_B1_B6,pairwise_nd
point,点采样,Flower_rat,0510_rpt_ND_B1_B6_mean,33,0.4537971093005865,0.0079885992563275,0.5549087511865709,0.0008035817679375,0.4537971093005865,0.5549087511865709,0510,rpt,mean,ND_B1_B6,pairwise_nd
point,点采样,Flower_rat,0510_rpt_ND_B1_B6_median,33,0.4537971093005865,0.0079885992563275,0.5549087511865709,0.0008035817679375,0.4537971093005865,0.5549087511865709,0510,rpt,median,ND_B1_B6,pairwise_nd
point,点采样,Flower_rat,ratio_rpt_GNDVI_mean,33,-0.4768509485385309,0.0050202839587675,-0.5408051702184402,0.0011564568720507,0.4768509485385309,0.5408051702184402,ratio,rpt,mean,GNDVI,named_index
point,点采样,Flower_rat,rel_rpt_GNDVI_mean,33,-0.4768509485385309,0.0050202839587675,-0.5408051702184402,0.0011564568720507,0.4768509485385309,0.5408051702184402,rel,rpt,mean,GNDVI,named_index
point,点采样,Flower_rat,ratio_rpt_GNDVI_median,33,-0.4768509485385309,0.0050202839587675,-0.5408051702184402,0.0011564568720507,0.4768509485385309,0.5408051702184402,ratio,rpt,median,GNDVI,named_index
point,点采样,Flower_rat,rel_rpt_GNDVI_median,33,-0.4768509485385309,0.0050202839587675,-0.5408051702184402,0.0011564568720507,0.4768509485385309,0.5408051702184402,rel,rpt,median,GNDVI,named_index
point,点采样,Flower_rat,diff_rpt_ND_B2_B5_mean,33,0.4520739757198395,0.0082606062543727,0.5359360767889666,0.0013065572519201,0.4520739757198395,0.5359360767889666,diff,rpt,mean,ND_B2_B5,pairwise_nd
point,点采样,Flower_rat,diff_rpt_ND_B2_B5_median,33,0.4520739757198395,0.0082606062543727,0.5359360767889666,0.0013065572519201,0.4520739757198395,0.5359360767889666,diff,rpt,median,ND_B2_B5,pairwise_nd
point,点采样,Flower_rat,0510_rpt_ND_B1_B5_mean,33,0.4442174639852743,0.0096027999398081,0.5356002772421062,0.0013175113937973,0.4442174639852743,0.5356002772421062,0510,rpt,mean,ND_B1_B5,pairwise_nd
point,点采样,Flower_rat,0510_rpt_ND_B1_B5_median,33,0.4442174639852743,0.0096027999398081,0.5356002772421062,0.0013175113937973,0.4442174639852743,0.5356002772421062,0510,rpt,median,ND_B1_B5,pairwise_nd
point,点采样,Flower_rat,diff_rpt_ND_B2_B6_mean,33,0.4766293024052426,0.0050435162156461,0.5300595847189121,0.001510242458082,0.4766293024052426,0.5300595847189121,diff,rpt,mean,ND_B2_B6,pairwise_nd
point,点采样,Flower_rat,diff_rpt_ND_B2_B6_median,33,0.4766293024052426,0.0050435162156461,0.5300595847189121,0.001510242458082,0.4766293024052426,0.5300595847189121,diff,rpt,median,ND_B2_B6,pairwise_nd
point,点采样,Flower_rat,diff_rpt_GNDVI_mean,33,-0.4766293024052426,0.0050435162156461,-0.5300595847189121,0.001510242458082,0.4766293024052426,0.5300595847189121,diff,rpt,mean,GNDVI,named_index
point,点采样,Flower_rat,diff_rpt_GNDVI_median,33,-0.4766293024052426,0.0050435162156461,-0.5300595847189121,0.001510242458082,0.4766293024052426,0.5300595847189121,diff,rpt,median,GNDVI,named_index
point,点采样,Flower_rat,diff_rpt_DVI_mean,33,-0.4459191446752701,0.0092974044665556,-0.5273731883440301,0.0016122596392175,0.4459191446752701,0.5273731883440301,diff,rpt,mean,DVI,named_index
point,点采样,Flower_rat,diff_rpt_DVI_median,33,-0.4459191446752701,0.0092974044665556,-0.5273731883440301,0.0016122596392175,0.4459191446752701,0.5273731883440301,diff,rpt,median,DVI,named_index
